1/aaaaa/bceea.bbeac.aaccc.babed.deddd,-1
2/baaaa/bcee1.bbeac.aaccc.babed.deddd,1
1/baa-ba/bcee1.bbeac.aaccc.babed.1eddd,-1
2/baa-bb/bcee1.bbeac.aaccc.babed.2ddd,1
1/baa-cb/bcee1.bbeac.aaccc.babed.2dd1,-1
2/baaab/bcee1.bbeac.aaccc.babe1.3d1,1
1/b-caab/1cee1.bbeac.aaccc.1abe1.3d1,-1
2/d-caab/1cee1.bbeac.1accc.2be1.3d1,1
1/c-caab/1cee1.bbeac.2ccc.2be1.3d1,-1
2/c-baab/1cee1.1beac.2ccc.2be1.3d1,1
1/c-b-cab/1cee1.1bea1.2cc1.2be1.3d1,-1
2/cb-cab/1cee1.2ea1.2cc1.3e1.3d1,1
1/cb-c-bb/1cee1.2ea1.2cc1.3e1.5,-1
2/cba-bb/2ee1.2ea1.3c1.3e1.5,1
1/cba-b-c/5.3a1.3c1.3e1.5,-1
2/dba-b-c/5.5.3c1.3e1.5,1
1/db-b-b-c/5.5.5.3e1.5,-1
2/db-b-b-b/5.5.5.5.5,1
1/aaaaa/ecaaa.edcce.edebc.cadbd.bbadb,1
2/baaaa/ecaa1.edcce.edebc.cadbd.bbadb,-1
1/baaa-b/1caa1.edcce.edebc.cadbd.bbadb,1
2/baaaa/1caa1.edcc1.edebc.cadbd.bbadb,-1
1/b-caaa/1caa1.edcc1.edebc.cadbd.1bad1,1
2/b-cdaa/2aa1.edcc1.edeb1.1adbd.1bad1,-1
1/b-cda-c/2aa1.1dcc1.1deb1.1adbd.1bad1,1
2/b-cdb-c/2aa1.2cc1.1deb1.1adbd.1bad1,-1
1/b-cd-b-c/2aa1.2cc1.1deb1.1adb1.1ba2,1
2/d-cd-b-c/3a1.2cc1.1deb1.1adb1.1b3,-1
1/d-cc-b-c/3a1.3c1.1deb1.1adb1.1b3,1
2/d-bc-b-c/3a1.3c1.1deb1.1ad2.1b3,-1
1/c-bc-b-c/5.3c1.1deb1.1ad2.1b3,1
2/cac-b-c/5.3c1.1deb1.1ad2.5,-1
1/c-bc-b-c/5.3c1.1de2.1ad2.5,1
2/c-bcb-c/5.3c1.2e2.1a3.5,-1
1/b-bcb-c/5.3c1.2e2.5.5,1
2/b-bdb-c/5.5.2e2.5.5,-1
1/b-bdb-d/5.5.5.5.5,1
1/aaaaa/dabca.deacb.adcce.cbbbd.aeeed,-1
2/caaaa/dabc1.deacb.adcce.cbbbd.1eeed,1
1/ca-caa/dab2.deacb.adcce.1bbbd.1eeed,-1
2/ca-cab/dab2.deacb.adcce.1bbbd.2eed,1
1/c-b-cab/da3.deacb.adcce.1bbbd.2eed,-1
2/d-b-cab/da3.deacb.1dcce.1bbbd.2eed,1
1/d-b-c-cb/da3.1eacb.1dcce.1bbbd.2ee1,-1
2/d-b-cab/1a3.1eacb.1dcce.1bbb1.2ee1,1
1/d-b-ca-c/1a3.1eacb.1dcc1.1bbb1.5,-1
2/db-ca-c/1a3.1eac1.1dcc1.1bb2.5,1
1/cb-ca-c/5.1eac1.1dcc1.1bb2.5,-1
2/cbaa-c/5.1ea2.1dc2.1bb2.5,1
1/c-baa-c/5.1ea2.1dc2.5.5,-1
2/c-bba-c/5.1ea2.1d3.5.5,1
1/c-bb-b-c/5.1ea2.5.5.5,-1
2/d-bb-b-c/5.1e3.5.5.5,1
1/d-bb-b-d/5.5.5.5.5,-1
1/aaaaa/dcaac.bcaea.deeae.dcdbd.bbecb,-1
2/acaaa/dcaac.bcaea.deeae.dcdbd.1bec1,1
1/aca-ba/1caac.bcaea.deeae.dcdbd.1bec1,-1
2/ada-ba/1caac.1caea.deeae.dcdbd.1bec1,1
1/ad-c-ba/2aac.1caea.deeae.dcdbd.1be2,-1
2/ada-ba/2aa1.2aea.deeae.dcdbd.1be2,1
1/-cda-ba/2a2.2ae1.deeae.dcdbd.1be2,-1
2/-cdaba/2a2.2ae1.1eeae.1cdbd.1be2,1
1/-ccaba/2a2.2ae1.1eeae.1cdbd.2e2,-1
2/-ccaca/2a2.2ae1.1eeae.1cdb1.2e2,1
1/-ccac-d/2a2.2a2.2ea1.1cdb1.2e2,-1
2/-ccac-c/2a2.2a2.2ea1.1cdb1.5,1
1/-ecac-c/5.2a2.2e2.1cdb1.5,-1
2/-dcac-c/5.5.2e2.1cdb1.5,1
1/-dc-bc-c/5.5.2e2.2db1.5,-1
2/-dd-bc-c/5.5.2e2.2d2.5,1
1/-dd-bb-c/5.5.2e2.5.5,-1
2/-dd-bb-b/5.5.5.5.5,1
1/aaaaa/bdbdb.eadaa.edaca.cecbc.dcebe,1
2/aaaab/bdbdb.eadaa.edaca.cecbc.dceb1,-1
1/a-caab/bdbd1.eadaa.edaca.cecbc.dce2,1
2/b-caab/bdbd1.eada1.edaca.cecbc.dce2,-1
1/b-c-bab/bdbd1.eada1.edaca.cecb1.dce2,1
2/b-b-bab/1dbd1.eada1.edaca.cecb1.dce2,-1
1/b-b-baa/1dbd1.eada1.edaca.cecb1.dc3,1
2/b-b-bab/1dbd1.1ada1.edaca.cecb1.dc3,-1
1/b-b-b-bb/1db2.1ada1.edaca.cecb1.dc3,1
2/c-b-b-bb/1db2.1ad2.edaca.cecb1.dc3,-1
1/c-b-b-cb/2b2.1ad2.edaca.cecb1.dc3,1
2/d-b-b-cb/2b2.2d2.edaca.cecb1.dc3,-1
1/d-b-b-ca/2b2.2d2.1daca.cecb1.dc3,1
2/d-b-b-ba/2b2.2d2.1daca.cecb1.1c3,-1
1/c-b-b-ba/2b2.2d2.1dac1.cecb1.1c3,1
2/c-bb-ba/2b2.2d2.1da2.cecb1.5,-1
1/c-cb-ba/2b2.2d2.1da2.cec2.5,1
2/c-cd-ba/2b2.2d2.1da2.1e3.5,-1
1/c-dd-ba/5.2d2.1da2.1e3.5,1
2/d-dd-ba/5.2d2.1d3.1e3.5,-1
1/d-dd-ca/5.5.1d3.1e3.5,1
2/d-dd-cb/5.5.1d3.5.5,-1
1/d-dd-db/5.5.5.5.5,1
1/aaaaa/aaceb.cebde.adbac.daeec.bcddb,-1
2/baaaa/1aceb.cebde.adbac.daeec.bcddb,1
1/b-baaa/1aceb.cebde.adbac.daeec.bcdd1,-1
2/b-baba/1aceb.cebde.adbac.daeec.bcd2,1
1/b-b-bba/1aceb.1ebde.adbac.daeec.bcd2,-1
2/ba-bba/1aceb.1ebde.adbac.daeec.1cd2,1
1/ba-dba/1aceb.1ebde.adbac.daee1.2d2,-1
2/ba-cba/1aceb.1ebde.adba1.daee1.2d2,1
1/ba-cb-c/1aceb.1ebd1.adba1.dae2.2d2,-1
2/ca-cb-c/1aceb.1ebd1.1dba1.dae2.2d2,1
1/ca-ca-c/1aceb.1ebd1.1dba1.dae2.5,-1
2/ca-ca-b/1aceb.1ebd1.1dba1.da3.5,1
1/aa-ca-b/1aceb.1ebd1.1db2.d4.5,-1
2/ab-ca-b/1ace1.1ebd1.1db2.d4.5,1
1/aa-ca-b/1ace1.1ebd1.1d3.d4.5,-1
2/aa-cc-b/1ace1.1eb2.1d3.5.5,1
1/aa-cc-c/1ac2.1eb2.1d3.5.5,-1
2/ba-cc-c/2c2.1eb2.1d3.5.5,1
1/b-b-cc-c/2c2.1e3.1d3.5.5,-1
2/b-b-bc-c/5.1e3.1d3.5.5,1
1/b-b-bb-c/5.1e3.5.5.5,-1
2/b-b-bb-b/5.5.5.5.5,1
1/aaaaa/eedae.bbedd.cddbc.aaabe.caccb,-1
2/aaaab/1edae.bbedd.cddbc.aaabe.caccb,1
1/aaaaa/2dae.bbedd.cddbc.aaabe.caccb,-1
2/abaaa/2dae.1bedd.cddbc.aaabe.caccb,1
1/a-baaa/2dae.2edd.cddbc.aaabe.cacc1,-1
2/a-bcaa/2dae.2edd.1ddbc.aaabe.cac2,1
1/a-bc-ca/3ae.2edd.2dbc.aaabe.cac2,-1
2/a-bc-cb/3ae.2edd.2dbc.aaab1.cac2,1
1/a-ba-cb/3ae.2edd.2db1.aaab1.1ac2,-1
2/c-ba-cb/4e.2edd.2db1.aaab1.2c2,1
1/b-ba-cb/4e.2edd.2db1.1aab1.2c2,-1
2/b-ba-bb/4e.2ed1.2db1.1aab1.2c2,1
1/b-ba-b-b/5.3d1.2db1.1aab1.2c2,-1
2/b-bb-b-b/5.3d1.2db1.1aab1.5,1
1/b-bb-c-b/5.3d1.3b1.1aab1.5,-1
2/c-bb-c-b/5.3d1.3b1.2ab1.5,1
1/c-cb-c-b/5.3d1.3b1.2a2.5,-1
2/d-cb-c-b/5.3d1.3b1.5.5,1
1/d-db-c-b/5.3d1.5.5.5,-1
2/d-db-b-b/5.5.5.5.5,1
1/aaaaa/cccdb.caaad.dcdbe.eaeab.bedbe,-1
2/abaaa/cccd1.caaad.dcdbe.eaeab.bedbe,1
1/aba-ca/ccc2.caaa1.dcdbe.eaeab.bedbe,-1
2/abb-ca/1cc2.caaa1.dcdbe.eaeab.bedbe,1
1/aab-ca/1cc2.caaa1.dcdbe.eaeab.1edbe,-1
2/aac-ca/2c2.caaa1.dcdbe.eaeab.1edbe,1
1/-bac-ca/2c2.caa2.dcdbe.eaeab.1edbe,-1
2/-bac-cb/2c2.caa2.dcdb1.eaeab.1edbe,1
1/-bab-cb/2c2.1aa2.dcdb1.eaeab.1edbe,-1
2/-bac-cb/5.1aa2.dcdb1.eaeab.1edbe,1
1/-bac-c-b/5.1aa2.dcdb1.1aeab.2dbe,-1
2/bac-c-b/5.2a2.dcdb1.2eab.2dbe,1
1/bac-e-b/5.2a2.1cdb1.2eab.3be,-1
2/bcc-e-b/5.2a2.1cd2.2eab.4e,1
1/bcc-e-d/5.2a2.1cd2.3ab.5,-1
2/bcc-d-d/5.2a2.1c3.3ab.5,1
1/-bcc-d-d/5.5.1c3.4b.5,-1
2/-bdc-d-d/5.5.1c3.5.5,1
1/-bdb-d-d/5.5.5.5.5,-1
1/aaaaa/eadca.aabcd.dcebb.eebca.ceddb,1
2/abaaa/eadca.aabcd.dcebb.eebca.cedd1,-1
1/abaa-b/1adca.aabcd.dcebb.eebca.cedd1,1
2/bbaa-b/1adc1.aabcd.dcebb.eebca.cedd1,-1
1/abaa-b/1adc1.aabcd.dcebb.eebc1.cedd1,1
2/bbaa-b/1adc1.1abcd.dcebb.eebc1.cedd1,-1
1/bba-b-b/1adc1.1abc1.dcebb.eebc1.cedd1,1
2/bbc-b-b/1ad2.1abc1.dcebb.eebc1.1edd1,-1
1/bbc-b-c/1ad2.1abc1.dcebb.1ebc1.1edd1,1
2/bbcb-c/1ad2.1abc1.1cebb.1ebc1.1ed2,-1
1/bbab-c/1ad2.1ab2.1cebb.1eb2.1ed2,1
2/bbab-b/1ad2.1ab2.1cebb.1eb2.2d2,-1
1/bba-b-b/1a3.1ab2.1cebb.1eb2.5,1
2/bea-b-b/1a3.1a3.1ceb1.1e3.5,-1
1/bda-b-b/1a3.1a3.1ce2.1e3.5,1
2/bda-bb/1a3.1a3.1c3.5.5,-1
1/ada-bb/5.1a3.1c3.5.5,1
2/bda-bb/5.5.1c3.5.5,-1
1/bd-b-bb/5.5.5.5.5,1
1/aaaaa/bcacc.deeda.bcdee.bbabd.decaa,1
2/aabaa/bcac1.deeda.bcdee.bbabd.decaa,-1
1/-babaa/bcac1.deed1.bcdee.bbabd.decaa,1
2/-babab/bcac1.deed1.bcde1.bbabd.decaa,-1
1/-bab-cb/bcac1.deed1.bcde1.bbab1.1ecaa,1
2/-bac-cb/bca2.deed1.bcde1.bbab1.1ecaa,-1
1/-cac-cb/bca2.deed1.bcde1.bbab1.1eca1,1
2/-bac-cb/bc3.deed1.bcde1.bbab1.1eca1,-1
1/-b-bc-cb/bc3.deed1.bcde1.1bab1.1eca1,1
2/-b-bc-bb/bc3.dee2.bcde1.1bab1.1eca1,-1
1/-c-bc-bb/bc3.dee2.bcde1.1bab1.1ec2,1
2/-cbc-bb/1c3.dee2.bcde1.1ba2.1ec2,-1
1/-cbc-b-b/1c3.de3.bcd2.1ba2.1ec2,1
2/-cbcb-b/1c3.1e3.bc3.1ba2.1ec2,-1
1/-cbab-b/5.1e3.bc3.1ba2.1e3,1
2/-cbabb/5.5.bc3.1ba2.5,-1
1/-dbabb/5.5.bc3.1b3.5,1
2/-dcabb/5.5.1c3.1b3.5,-1
1/-dbabb/5.5.1c3.5.5,1
2/-dbbbb/5.5.5.5.5,-1
1/aaaaa/dcdae.ebcbe.caeac.cabae.bdddb,1
2/aaaba/1cdae.ebcbe.caeac.cabae.bdddb,-1
1/aaab-c/1cda1.1bcbe.caeac.cabae.bdddb,1
2/aaab-b/1cda1.1bcb1.caeac.cabae.bdddb,-1
1/a-cab-b/1cda1.1bcb1.caeac.cabae.1ddd1,1
2/a-ccb-b/2da1.1bcb1.1aeac.cabae.1ddd1,-1
1/a-cbb-b/2da1.1bcb1.1aeac.1abae.1ddd1,1
2/a-cbe-b/3a1.1bcb1.1aeac.1abae.2d2,-1
1/a-cbd-b/3a1.1bcb1.1aeac.1abae.5,1
2/a-bbd-b/3a1.2cb1.1aeac.1abae.5,-1
1/-c-bbd-b/5.2cb1.2eac.1abae.5,1
2/-b-bbd-b/5.2cb1.2eac.2bae.5,-1
1/-b-b-bd-b/5.3b1.2ea1.2bae.5,1
2/-bb-bd-b/5.5.2ea1.3ae.5,-1
1/-bb-bd-c/5.5.3a1.3ae.5,1
2/bb-bd-c/5.5.5.4e.5,-1
1/bb-bd-d/5.5.5.5.5,1
1/aaaaa/ecddc.dacbb.dbead.eaeeb.abcac,1
2/aacaa/ecdd1.dacbb.dbead.eaeeb.abca1,-1
1/-bacaa/ecdd1.dacbb.dbead.eaeeb.abc2,1
2/-bbcaa/ecdd1.dacbb.dbead.eaee1.abc2,-1
1/-cbcaa/ecdd1.dacbb.dbead.eaee1.1bc2,1
2/-cccaa/ecdd1.dacb1.dbead.eaee1.1bc2,-1
1/-ccca-c/1cdd1.dacb1.dbead.eae2.1bc2,1
2/-cccb-c/1cd2.dacb1.dbead.eae2.1bc2,-1
1/-ccc-b-c/1cd2.1acb1.dbea1.eae2.1bc2,1
2/-cdc-b-c/1cd2.1acb1.dbea1.eae2.2c2,-1
1/-cdc-b-d/1cd2.1acb1.dbea1.1ae2.2c2,1
2/-cdcb-d/1c3.1acb1.1bea1.1ae2.2c2,-1
1/-cdab-d/5.1acb1.1bea1.1ae2.5,1
2/adab-d/5.1acb1.1be2.2e2.5,-1
1/abab-d/5.1ac2.2e2.2e2.5,1
2/bbab-d/5.2c2.2e2.2e2.5,-1
1/bb-bb-d/5.5.2e2.2e2.5,1
2/bb-bb-c/5.5.5.2e2.5,-1
1/bb-bb-d/5.5.5.5.5,1
1/aaaaa/babdb.ddaec.deeaa.dcbea.ecbcc,1
2/acaaa/1abd1.ddaec.deeaa.dcbea.ecbcc,-1
1/aca-ca/1ab2.1daec.deeaa.dcbea.ecbcc,1
2/acb-ca/1ab2.1daec.deeaa.dcbea.ecbc1,-1
1/-bcb-ca/2b2.1daec.deeaa.dcbea.ecbc1,1
2/acb-ca/2b2.1daec.deeaa.dcbe1.ecbc1,-1
1/acb-ea/2b2.2aec.1eeaa.dcbe1.ecbc1,1
2/acb-da/2b2.2aec.1eeaa.1cbe1.ecbc1,-1
1/acb-d-b/2b2.2aec.2eaa.1cbe1.ecbc1,1
2/acb-da/2b2.2aec.2eaa.1cbe1.1cbc1,-1
1/ac-b-da/2b2.2ae1.2eaa.2be1.1cbc1,1
2/acb-da/2b2.2ae1.2eaa.2be1.2b2,-1
1/aab-da/5.2ae1.2eaa.2be1.5,1
2/aab-dc/5.2a2.2eaa.2b2.5,-1
1/a-bb-dc/5.2a2.2eaa.5.5,1
2/b-bb-dc/5.5.2eaa.5.5,-1
1/a-bb-dc/5.5.2ea1.5.5,1
2/b-bb-dc/5.5.2e2.5.5,-1
1/b-bb-db/5.5.5.5.5,1
1/aaaaa/eaadb.cbdde.aadde.bccee.baccb,1
2/abaaa/eaad1.cbdde.aadde.bccee.baccb,-1
1/abaa-b/eaad1.cbdd1.aadde.bccee.baccb,1
2/abaab/1aad1.cbdd1.aadd1.bccee.baccb,-1
1/aaaab/1aad1.cbdd1.aadd1.bccee.bacc1,1
2/abaab/1aad1.cbdd1.aadd1.bccee.1acc1,-1
1/-bbaab/1aad1.cbdd1.aadd1.bccee.2cc1,1
2/-bcaab/1aad1.cbdd1.aadd1.1ccee.2cc1,-1
1/-ccaab/1aad1.cbdd1.1add1.1ccee.2cc1,1
2/-bcaab/2ad1.cbdd1.1add1.1ccee.2cc1,-1
1/-bc-bab/2ad1.cbdd1.1add1.2cee.2cc1,1
2/bc-bab/3d1.cbdd1.2dd1.2cee.2cc1,-1
1/bc-dab/3d1.1bdd1.2dd1.2cee.2c2,1
2/bc-dbb/5.1bdd1.2dd1.2cee.2c2,-1
1/bc-dab/5.1bd2.2dd1.2cee.2c2,1
2/bc-dac/5.1bd2.2dd1.2ce1.2c2,-1
1/bc-eac/5.1bd2.2dd1.2ce1.5,1
2/bc-dac/5.1bd2.2dd1.3e1.5,-1
1/bb-dac/5.2d2.2dd1.3e1.5,1
2/bb-dbc/5.5.2dd1.3e1.5,-1
1/bb-dac/5.5.3d1.3e1.5,1
2/bb-dbc/5.5.5.3e1.5,-1
1/bb-dbb/5.5.5.5.5,1
1/aaaaa/cbaac.ebdae.cddbb.edeed.bacca,1
2/aacaa/1baa1.ebdae.cddbb.edeed.bacca,-1
1/-cacaa/1ba2.ebdae.cddbb.edeed.bacc1,1
2/-cbcaa/2a2.ebdae.cddbb.edeed.bacc1,-1
1/-cbc-ba/2a2.ebdae.cddbb.edee1.bacc1,1
2/-cbc-bc/2a2.1bda1.cddbb.edee1.bacc1,-1
1/-ebc-bc/5.1bd2.cddbb.edee1.bacc1,1
2/-ebd-bc/5.1bd2.cddbb.edee1.bac2,-1
1/-ebb-bc/5.1bd2.1ddbb.edee1.ba3,1
2/-dbb-bc/5.1bd2.1ddbb.edee1.b4,-1
1/-dab-bc/5.2d2.1ddbb.edee1.b4,1
2/-dabbc/5.5.2dbb.edee1.b4,-1
1/-dabba/5.5.2dbb.1de2.b4,1
2/-dabda/5.5.3bb.2e2.b4,-1
1/-d-bbda/5.5.4b.2e2.b4,1
2/-dabda/5.5.5.2e2.b4,-1
1/-d-bbda/5.5.5.2e2.5,1
2/-d-bbdb/5.5.5.5.5,-1
1/aaaaa/ddeab.eceae.bcdec.ccbad.abbda,-1
2/baaaa/ddeab.eceae.bcdec.ccbad.abbd1,1
1/baa-ba/ddeab.eceae.bcdec.ccba1.abbd1,-1
2/baaba/1deab.eceae.bcdec.ccba1.abb2,1
1/b-baba/1dea1.eceae.bcdec.ccba1.abb2,-1
2/c-baba/1dea1.eceae.bcdec.ccb2.abb2,1
1/b-baba/1de2.eceae.bcdec.ccb2.abb2,-1
2/c-baba/1de2.eceae.bcdec.ccb2.1bb2,1
1/c-caba/1de2.eceae.bcdec.ccb2.1b3,-1
2/c-baba/1de2.eceae.bcdec.cc3.1b3,1
1/c-bab-c/1d3.1ceae.bcdec.cc3.1b3,-1
2/c-bab-b/1d3.1cea1.bcdec.cc3.1b3,1
1/c-cab-b/1d3.1cea1.1cdec.cc3.1b3,-1
2/c-ccb-b/1d3.1cea1.1cde1.1c3.1b3,1
1/c-cca-b/5.1cea1.1cde1.1c3.1b3,-1
2/c-ccaa/5.1cea1.1cd2.1c3.1b3,1
1/c-cc-ba/5.1cea1.1c3.1c3.1b3,-1
2/c-cd-ba/5.2ea1.1c3.1c3.1b3,1
1/c-cd-b-b/5.3a1.1c3.1c3.1b3,-1
2/d-cd-b-b/5.5.1c3.1c3.1b3,1
1/d-cc-b-b/5.5.5.1c3.1b3,-1
2/d-bc-b-b/5.5.5.1c3.5,1
1/d-bb-b-b/5.5.5.5.5,-1
1/aaaaa/aeede.abeac.acbdb.accce.dddbb,1
2/aaaab/aeed1.abeac.acbdb.accce.dddbb,-1
1/aaa-bb/aeed1.abeac.acbdb.accce.1ddbb,1
2/baa-bb/1eed1.abeac.acbdb.accce.1ddbb,-1
1/-baa-bb/1eed1.1beac.acbdb.1ccce.1ddbb,1
2/-baabb/1ee2.1beac.acbdb.1ccce.2dbb,-1
1/-ba-bbb/1ee2.1beac.acbdb.2cce.2dbb,1
2/-ba-bbd/5.1beac.acbdb.2cce.2dbb,-1
1/-b-b-bbd/5.1beac.acbdb.2cce.2db1,1
2/a-b-bbd/5.1beac.1cbdb.2cce.2db1,-1
1/a-b-cbd/5.1beac.2bdb.2cce.2db1,1
2/a-b-bbd/5.1bea1.2bdb.2cce.2db1,-1
1/a-b-bbc/5.1bea1.2bdb.2cc1.2db1,1
2/aa-bbc/5.1bea1.2bdb.2cc1.2d2,-1
1/a-b-bbc/5.2ea1.2bdb.2cc1.2d2,1
2/b-b-bbc/5.2e2.2bdb.2cc1.2d2,-1
1/b-b-cbc/5.2e2.2bdb.2c2.2d2,1
2/b-b-ccc/5.2e2.2bdb.2c2.5,-1
1/b-c-ccc/5.2e2.2bd1.2c2.5,1
2/b-c-bcc/5.2e2.2bd1.5.5,-1
1/b-d-bcc/5.2e2.3d1.5.5,1
2/b-d-bdc/5.2e2.5.5.5,-1
1/b-d-bdb/5.5.5.5.5,1
1/aaaaa/ecebd.cbaac.edabb.acdee.dacbd,-1
2/aaaab/1cebd.cbaac.edabb.acdee.dacbd,1
1/aaa-db/1ceb1.cbaac.edabb.acdee.1acb1,-1
2/baa-db/1ceb1.cbaac.edabb.acdee.2cb1,1
1/ba-c-db/2eb1.1baac.edabb.acdee.2cb1,-1
2/ba-b-db/2eb1.1baa1.edabb.acdee.2cb1,1
1/b-b-b-db/2eb1.2aa1.edabb.acdee.2cb1,-1
2/ba-b-db/2eb1.2aa1.edabb.acdee.2c2,1
1/ba-b-da/3b1.2aa1.edabb.acdee.2c2,-1
2/ca-b-da/3b1.3a1.edabb.acdee.2c2,1
1/ba-b-da/3b1.3a1.edabb.1cdee.2c2,-1
2/baa-da/3b1.3a1.edabb.2dee.2c2,1
1/b-ca-da/5.3a1.edab1.2dee.2c2,-1
2/c-ca-da/5.5.edab1.2dee.2c2,1
1/c-da-da/5.5.eda2.2dee.2c2,-1
2/c-db-da/5.5.eda2.2dee.5,1
1/c-db-d-b/5.5.eda2.2de1.5,-1
2/c-db-c-b/5.5.eda2.3e1.5,1
1/c-db-c-c/5.5.1da2.3e1.5,-1
2/d-db-c-c/5.5.1d3.3e1.5,1
1/d-db-d-c/5.5.5.3e1.5,-1
2/d-db-d-b/5.5.5.5.5,1
1/aaaaa/edabc.bceae.babbe.cdadd.edacc,-1
2/aaaab/edabc.bceae.babbe.cdadd.1dacc,1
1/aa-bab/edabc.bceae.babbe.cdadd.1dac1,-1
2/aabab/edab1.bceae.babbe.cdadd.1da2,1
1/aab-cb/edab1.bceae.babbe.cdad1.2a2,-1
2/aab-bb/edab1.bceae.babbe.cda2.2a2,1
1/aab-b-c/1dab1.bcea1.babb1.cda2.2a2,-1
2/adb-b-c/1da2.1cea1.bab2.cda2.2a2,1
1/-cdb-b-c/1d3.1ce2.bab2.cda2.2a2,-1
2/-ceb-b-c/1d3.1ce2.1ab2.cda2.2a2,1
1/-ceb-c-c/5.1ce2.1ab2.cda2.2a2,-1
2/-beb-c-c/5.1ce2.1ab2.cda2.5,1
1/-be-b-c-c/5.2e2.1ab2.1da2.5,-1
2/-be-b-b-c/5.2e2.1ab2.2a2.5,1
1/-ce-b-b-c/5.2e2.2b2.2a2.5,-1
2/-be-b-b-c/5.2e2.2b2.5.5,1
1/-bd-b-b-c/5.2e2.5.5.5,-1
2/-bd-b-b-b/5.5.5.5.5,1
1/aaaaa/bdedd.eebbc.acaad.bdcea.acbec,1
2/aaaba/bded1.eebbc.acaad.bdcea.acbec,-1
1/aa-cba/bded1.eebb1.acaad.bdcea.acbe1,1
2/ca-cba/bded1.eebb1.acaad.bdce1.1cbe1,-1
1/ca-caa/bded1.eebb1.acaa1.bdce1.1cbe1,1
2/cb-caa/1ded1.eebb1.acaa1.bdce1.1cbe1,-1
1/cb-ca-c/1ded1.1ebb1.acaa1.bdce1.1cb2,1
2/cb-ca-b/1ded1.1ebb1.acaa1.bdc2.1cb2,-1
1/cb-c-b-b/2ed1.1ebb1.acaa1.bdc2.1cb2,1
2/cb-b-b-b/2ed1.1ebb1.acaa1.bdc2.2b2,-1
1/bb-b-b-b/2ed1.1ebb1.aca2.bdc2.2b2,1
2/bd-b-b-b/2ed1.1eb2.aca2.1dc2.2b2,-1
1/bd-b-b-c/2ed1.2b2.aca2.1dc2.2b2,1
